cui,nombre_proyecto,sector_code
2300449,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LAS AV. SAN IDELFONSO, LA VICTORIA, PROLG. LUIS MASSARO, PASAJES ALEDAÑOS Y AV. ARENALES EN EL DISTRITO DE CHINCHA ALTA, PROVINCIA DE CHINCHA - ICA",HOUSING_CONSTRUCTION_AND_SANITATION
2301321,"INSTALACION DEL SERVICIO DE ENERGIA ELECTRICO RURAL EN RED PRIMARIA Y RED SECUNDARIA EN LA COMUNIDAD DE VARILLALITO, DISTRITO DE SAN JUAN BAUTISTA, PROVINCIA DE MAYNAS, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2301457,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE ROSASPATA, DISTRITO DE CUPI, PROVINCIA DE MELGAR, REGION PUNO",HOUSING_CONSTRUCTION_AND_SANITATION
2301497,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE CORANI, DISTRITO DE CUPI, PROVINCIA DE MELGAR, REGION PUNO",HOUSING_CONSTRUCTION_AND_SANITATION
2301747,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE  E INSTALACION DE UNIDADES BASICAS SANITARIAS EN EL CASERIO CHACOMAS DEL DISTRITO DE QUIRUVILCA, PROVINCIA DE SANTIAGO DE CHUCO - LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2301854,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE LA RINCONADA, DISTRITO DE CHALACO, PROVINCIA DE MORROPON, DEPARTAMENTO DE PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2302105,"INSTALACION DE SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO RURAL DEL CASERIO SAN LUIS DE HUAYLOS, DISTRITO DE USQUIL - OTUZCO - LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2302179,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DEL CENTRO DE FORMACIÓN DEL SENCICO EN EL DISTRITO DE YANAHUARA, PROVINCIA DE AREQUIPA, REGIÓN AREQUIPA.",HOUSING_CONSTRUCTION_AND_SANITATION
2302373,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS ASENTAMIENTOS HUMANOS DE LOS DISTRITOS DE PIURA Y CASTILLA, PROVINCIA DE PIURA, DEPARTAMENTO DE PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2302448,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE EN LA CUIDAD DE  SAN JUAN, DISTRITO DE SAN JUAN - CAJAMARCA - CAJAMARCA",HOUSING_CONSTRUCTION_AND_SANITATION
2302623,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CA. 2 TRAMO CA. B - PSJE S/N, PSJE S/N Y CA. B DEL COMITÉ 11 Y 12, PASAJES 17, 24, 27 Y 32 DEL COMITÉ 13 Y 14, CA. A, PSJE S/N, PSJE 15 DE LA COOP. MIRAFLORES - SECTOR HORACIO ZEVALLOS, CALLES 1 Y 2 DEL SECTOR LOS JARDINES DEL AAHH FLOR DE AMANCAES, DISTRITO DE RIMAC - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2303249,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE ANANA, DISTRITO DE HUANCABAMBA, PROVINCIA DE OXAPAMPA, DEPARTAMENTO DE PASCO",HOUSING_CONSTRUCTION_AND_SANITATION
2303282,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE HUAMACHUCO GRANDE, DISTRITO DE ORURILLO, PROVINCIA DE MELGAR, DEPARTAMENTO DE PUNO ",HOUSING_CONSTRUCTION_AND_SANITATION
2303285,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE PALCAMAYO, DISTRITO DE HUANCABAMBA , PROVINCIA DE OXAPAMPA, DEPARTAMENTO DE PASCO",HOUSING_CONSTRUCTION_AND_SANITATION
2303350,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE FAICAL, DISTRITO DE YAMANGO, PROVINCIA DE MORROPON, DEPARTAMENTO DE PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2303359,"CREACION DEL SERVICIO DE TRANSITABILIDAD URBANA DE LA LOCALIDAD DE MACARCANCHA Y BARRIO CHAUYAR, DISTRITO DE PALLANCHACRA - PASCO - PASCO",HOUSING_CONSTRUCTION_AND_SANITATION
2303416,"CREACION DE MURO DE CONTENCION Y ESCALINATA EN LA AGRUPACION DE FAMILIA AMPLIACION PUEBLO DE PUCUSANA EN EL COMITE LUISA DE MARCHAN, DISTRITO DE PUCUSANA - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2303505,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE LA PEÑA, DISTRITO DE QUERECOTILLO, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2303508,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE MAMBLUQUE, DISTRITO DE YAMANGO, PROVINCIA DE MORROPON, DEPARTAMENTO DE PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2303562,"INSTALACION DE HUARO EN EL CENTRO POBLADO EL TROPEZON, DISTRITO DE PATAZ, PROVINCIA DE PATAZ, DEPARTAMENTO LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2303565,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE SHICUN, DISTRITO DE PATAZ, PROVINCIA DE PATAZ, DEPARTAMENTO LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2304502,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DE LAS COMUNIDADES NATIVAS DE ALTO NARANJILLO Y KUNCHUM, DISTRITO DE AWAJUN - RIOJA - SAN MARTIN",HOUSING_CONSTRUCTION_AND_SANITATION
2304559,"INSTALACION DE HUARO EN EL CENTRO POBLADO DE MURO MURO, DISTRITO DE ORURILLO, PROVINCIA DE MELGAR, REGION PUNO",HOUSING_CONSTRUCTION_AND_SANITATION
2304889,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA MICROCUENCA PIURAY CORIMARCA, DISTRITO DE CHINCHERO - URUBAMBA - CUSCO",HOUSING_CONSTRUCTION_AND_SANITATION
2305180,"INSTALACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA DE MARANATHA, DISTRITO DE BALSAPUERTO, PROVINCIA DE ALTO AMAZONAS, DEPARTAMENTO DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2305349,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN DE EXCRETAS EN EL SECTOR DOS DE MAYO, DISTRITO DE CHONTABAMBA, PROVINCIA DE OXAPAMPA - PASCO",HOUSING_CONSTRUCTION_AND_SANITATION
2306104,"AMPLIACION, MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE E INSTALACION DE BAÑOS DIGNOS EN EL ANEXO DE CHAQUIL, DISTRITO DE TRITA - LUYA - AMAZONAS",HOUSING_CONSTRUCTION_AND_SANITATION
2306900,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL ENTRE LA AV. EL EJERCITO,  AV. 9 DE OCTUBRE, AV. PEDRO CIEZA DE LEÓN, AV. EL CARMEN Y LA AV. PACIFICO DEL PUEBLO JOVEN 9 DE OCTUBRE DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO - LAMBAYEQUE",HOUSING_CONSTRUCTION_AND_SANITATION
2307002,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE CAPACITACIÓN EN LA INDUSTRIA DE LA CONSTRUCCIÓN DEL CENTRO DE OPERACIONES SENCICO PISCO, DISTRITO DE PISCO, PROVINCIA DE PISCO, DEPARTAMENTO DE ICA",HOUSING_CONSTRUCTION_AND_SANITATION
2308754,"MEJORAMIENTO DEL AUDITORIO PRINCIPAL DE LA SEDE CENTRAL DEL SENCICO DISTRITO DE SAN BORJA, PROVINCIA Y DEPARTAMENTO DE LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2308791,"CREACION DE ESCALINATA EN LA AGRUPACION DE FAMILIA, AMPLIACION PUEBLO DE PUCUSANA EN EL PASAJE CAILLOMA DISTRITO DE PUCUSANA - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2309848,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES PRINCIPALES DE LOS CENTROS POBLADOS DE MOLLEHUACA, TOCOTA, EL POZO, SAN JUAN DEL POZO, LA PAMPA, DISTRITO DE HUANUHUANU - CARAVELI - AREQUIPA",HOUSING_CONSTRUCTION_AND_SANITATION
2309961,"INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO EN LAS LOCALIDADES DE MACHU PICCHU Y BARRANQUITA, DISTRITO DE SANTA ROSA - EL DORADO - SAN MARTIN",HOUSING_CONSTRUCTION_AND_SANITATION
2310220,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO EN LAS COMUNIDADES DE LINDAPAMPA, CCOCHAPATA, RUPACC  Y SAN JUAN DE MANTARO, DISTRITO DE ANDABAMBA - ACOBAMBA - HUANCAVELICA",HOUSING_CONSTRUCTION_AND_SANITATION
2310619,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL BARRIO VILLA MAR DEL DISTRITO DE ZORRITOS, PROVINCIA DE CONTRALMIRANTE VILLAR - TUMBES",HOUSING_CONSTRUCTION_AND_SANITATION
2311510,"CONSTRUCCION DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LAS LOCALIDADES DEL CONO SUR  DE AYACUCHO",HOUSING_CONSTRUCTION_AND_SANITATION
2311667,"  CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL A.A.H.H. EL SANTUARIO - ZONA E, DISTRITO DE LURIN - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2312047,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DE ALCANTARILLADO SANITARIO EN EL JR. MARTINEZ DE COMPAGÑON CUADRAS DEL 07 AL 15, EN EL SECTOR HUAYCO, DISTRITO DE TARAPOTO, PROVINCIA DE SAN MARTIN - SAN MARTIN",HOUSING_CONSTRUCTION_AND_SANITATION
2313461,"MEJORAMIENTO DE MUROS DE CONTENCION, VEREDAS, ESCALERAS Y RECUPERACION DE ESPACIOS PUBLICOS AA.HH. VIÑA ALTA, DISTRITO DE LA MOLINA - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2313487,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE  Y SANEAMIENTO BASICO EN LOS CASERIOS AGUA AZUL, EL TRIUNFO, CRUZPAMPA,, DISTRITO DE CHONTALI - JAEN - CAJAMARCA",HOUSING_CONSTRUCTION_AND_SANITATION
2313641,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO BASICO RURAL EN EL CENTRO POBLADO CUYUCHUGO, DISTRITO DE USQUIL - OTUZCO - LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2316024,"MEJORAMIENTO, AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD CAMPESINAS DE ANTA ANTA, DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURIMAC",HOUSING_CONSTRUCTION_AND_SANITATION
2316034,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LOS CENTROS POBLADOS LA FLORIDA Y PASAMAYO E INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO EL EDEN, DISTRITO DE YANTALO - MOYOBAMBA - SAN MARTIN",HOUSING_CONSTRUCTION_AND_SANITATION
2316135,"AMPLIACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD CAMPESINA  DE CHONTAHUILLQUE, DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURIMAC",HOUSING_CONSTRUCTION_AND_SANITATION
2316137,"CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN EL CENTRO POBLADO SANTA ROSA DE HUANCUIRE, DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURÍMAC.",HOUSING_CONSTRUCTION_AND_SANITATION
2317044,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD CAMPESINA DE LLAMAHUIRE, SECTORES DE YANAMA, HUAYCCOHUASI, QINQO PAMPA Y LLAMAHUIRE CENTRO, DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS, DEPARTAMENTO DE APURIMAC",HOUSING_CONSTRUCTION_AND_SANITATION
2318041,"MEJORAMIENTO DE LAS PISTAS Y VEREDAS DE LA CALLE N 1, 14, 13, 12, 11, 10, 9, 2 Y 3, DEL CENTRO POBLADO COCHABAMBA GRANDE, DISTRITO DE TINTAY PUNCU - TAYACAJA - HUANCAVELICA",HOUSING_CONSTRUCTION_AND_SANITATION
2318984,"CREACION DE BOULEVARD EN LA BERMA CENTRAL DE LA AVENIDA LOS PRECURSORES, DISTRITO DE SAN MIGUEL - LIMA - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2319126,"MEJORAMIENTO DEL SERVICIO DE SANEAMIENTO BASICO EN LAS AVENIDAS PANAMERICANA Y GRAU DISTRITO DE ZORRITOS, PROVINCIA DE CONTRALMIRANTE VILLAR - TUMBES",HOUSING_CONSTRUCTION_AND_SANITATION
2319409,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRAHULICO EN LAS   LOCALIDADES DE CHIRIC, MULACHURCO, NUEVA ESPERANZA, Y VILLA CARRION, DISTRITO DE TICLACAYAN - PASCO - PASCO",HOUSING_CONSTRUCTION_AND_SANITATION
2320766,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS PRINCIPALES CALLES DE LA LOCALIDAD DE CHILLACO, DISTRITO DE ANTIOQUIA - HUAROCHIRI - LIMA",HOUSING_CONSTRUCTION_AND_SANITATION
2320969,"CREACION DE LA INFRAESTRUCTURA VIAL DE LA CALLE 2, FRENTE A LAS MZ. B¿, A¿ Y LA CALLE 29 FRENTE A LAS MZ. R¿,F¿,Q¿,D¿,C¿; DEL  ASENTAMIENTO  HUMANO  JOHN F. KENNEDY DISTRITO, PROVINCIA DE ILO - MOQUEGUA",HOUSING_CONSTRUCTION_AND_SANITATION
2321256,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE EVACUACION PLUVIAL QUE SE BRINDA ENTRE LA AVENIDA LAMBRAMANI, AVENIDA PIZARRO Y AVENIDA PORONGOCHE, DISTRITO DE JOSE LUIS BUSTAMANTE Y RIVERO - AREQUIPA - AREQUIPA",HOUSING_CONSTRUCTION_AND_SANITATION
2321391,"CREACION DE LA PLAZA PRINCIPAL DEL CACERÍO AYAPALLPA, DISTRITO CHARCANA, PROVINCIA DE LA UNION - AREQUIPA",HOUSING_CONSTRUCTION_AND_SANITATION
2321993,"CREACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO LA VIÑA, DISTRITO DE PACANGA - CHEPEN - LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2323469,"CREACION E INSTALACION DEL SERVICIO DE AGUA POTABLE  Y SANEAMIENTO RURAL EN LA LOCALIDAD DEL ALAMO  - DISTRITO DE YAGUAS -, PROVINCIA DE PUTUMAYO - LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2324125,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO DEL CENTRO POBLADO DE PUMAHUASI, RESIDENCIAL LOS PUMAS, MERCEDES , FLORES DE CRUCE Y CHANCADORA DEL, DISTRITO DE DANIEL ALOMIA ROBLES - LEONCIO PRADO - HUANUCO",HOUSING_CONSTRUCTION_AND_SANITATION
2324327,"MEJORAMIENTO DE LA TRANSITABILIDAD VIAL Y PEATONAL EN LA ASOCIACION DE VIVIENDA SANTA MONICA, DISTRITO DE PUNTA DE BOMBON - ISLAY - AREQUIPA",HOUSING_CONSTRUCTION_AND_SANITATION
2325940,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CASERIO DE MARIBAMBA , DISTRITO DE YAUYA - CARLOS FERMIN FITZCARRALD - ANCASH",HOUSING_CONSTRUCTION_AND_SANITATION
2327241,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO DE MOLULO , DISTRITO DE HUARMACA - HUANCABAMBA - PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2327391,"MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE E INSTALACIÓN DEL SISTEMA DE SANEAMIENTO BÁSICO EN LOS ANEXOS DE RUMICHACA, RUMICHACA BAJA, SANTO DOMINGO DE MUYURINA, SAN MIGUEL DE AYACUCHO Y  YACUCUICA, DISTRITO DE JESUS NAZARENO - HUAMANGA - AYACUCHO",HOUSING_CONSTRUCTION_AND_SANITATION
2327685,"MEJORAMIENTO DEL SISTEMA DE DRENAJE PLUVIAL Y VEREDAS EN LA AV. PROGRESO Y JR. ORLANDO USHIÑAHUA DE LAS LOCALIDADES DE NUEVO CODO Y SHIMBILLO, DISTRITO DE PUCACACA, PROVINCIA DE PICOTA - SAN MARTIN",HOUSING_CONSTRUCTION_AND_SANITATION
2328450,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA SAN FERNANDO, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328452,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA SOPLIN, DISTRITO DE ANDOAS, PROVINCIA DEL DATEM DEL MARAÑÓN, REGIÓN LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328455,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA BOLOGNESI, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328473,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA ALIANZA TOPAL, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328474,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA TITIYACU, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328477,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA NARANJAL PASTAZA, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2328479,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA SABALOYACU, DISTRITO DE ANDOAS, PROVINCIA DEL DATEM DEL MARAÑÓN, REGIÓN LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2329249,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO EN LA LOCALIDAD DE PAMPA CHICA , DISTRITO DE LA ARENA - PIURA - PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
2329258,"CREACION E INSTALACION DEL SERVICIO DE AGUA POTABLE Y SERVICIOS DE SANEAMIENTO BASICO RURAL EN LA LOCALIDAD DE SANTA MERCEDES, DISTRITO DE ROSA PANDURO ., PROVINCIA DE PUTUMAYO - LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330634,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN SAN JUAN DE BARTRA DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO.",HOUSING_CONSTRUCTION_AND_SANITATION
2330637,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN PAICHE PLAYA DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330638,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN VISTA ALEGRE DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330640,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN EL SALVADOR DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330641,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN TENIENTE RUIZ DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330642,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN NUEVO REMANENTE DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330643,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN MARSELLA DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2330717,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN ANDRES AVELINO CACERES DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2331021,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN NUEVO CANAAN DISTRITO DE EL TIGRE, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2331581,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CASERIO DE CHULLAPA, DISTRITO DE SAN NICOLAS, PROVINCIA DE CARLOS FERMIN FITZCARRALD REGION ANCASH",HOUSING_CONSTRUCTION_AND_SANITATION
2331661,AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE JULIACA - PUNO,HOUSING_CONSTRUCTION_AND_SANITATION
2332304,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS DE ARRASTRE HIDRAULICO EN EL SECTOR EL ARQUITO DEL CP SHIRAN, DISTRITO DE POROTO - TRUJILLO - LA LIBERTAD",HOUSING_CONSTRUCTION_AND_SANITATION
2332506,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN ANTIOQUIA DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGION DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332507,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN BELÉN DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO.",HOUSING_CONSTRUCTION_AND_SANITATION
2332509,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN JOSE OLAYA DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGION DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332562,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN NUEVA JERUSALÉN DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332564,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN PIJUAYAL DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO.",HOUSING_CONSTRUCTION_AND_SANITATION
2332565,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN DE SAN JOSÉ DE NUEVA ESPERANZA DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332566,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN SANTA ROSA DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332567,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN SAUKI DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO.",HOUSING_CONSTRUCTION_AND_SANITATION
2332568,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN SION DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO.",HOUSING_CONSTRUCTION_AND_SANITATION
2332569,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN NUEVA VALENCIA DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO",HOUSING_CONSTRUCTION_AND_SANITATION
2332689,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACIÓN DEL SISTEMA DE ALCANTARILLADO EN ANEXO LA SOLEDAD DEL, DISTRITO DE VICHAYAL - PAITA - PIURA",HOUSING_CONSTRUCTION_AND_SANITATION
